NCM;CNAE
90303100;26515
94043000;13545
48025891;17214
48061000;17214
48103290;17214
52062500;13111
52095200;13219
58021900;13219
62079100;14126
62101000;14134
63021000;13235
68129990;23991
70161000;23192
72031000;24113
72251100;24229
75089010;25926
80020000;24491
81125200;24491
84251100;28224
84733033;26221
85176222;26311
85234920;18300
85371020;27317
87042310;29204
87054000;29204
90152010;26515
90269090;26515
90309090;26515
52122200;13219
54033300;20401
54083100;13235
56041000;13596
62019200;14126
62082100;14118
71123020;24423
72024900;24121
72191100;24229
73181500;25926
73262000;25926
76051910;24415
84082030;29204
84183000;28232
84186100;28232
84223023;28291
84332010;28330
84509090;27511
84581191;28402
84729029;28291
85011030;27104
85176192;26311
85177092;26311
86071919;30326
87085019;28534
91021210;26523
92099400;32205
94019090;31039
94039090;31021
48101989;17214
52083900;13219
55144200;13235
57011011;13529
60041041;13308
61151019;14215
62043300;14126
68043000;23991
69022010;23419
70191290;23192
72085400;24229
73045190;24237
82079000;25438
84251990;28224
84768990;28291
85021110;27104
85322390;27902
85414027;26108
87042190;29204
87088000;29441
87089483;29441
90085000;26701
94012000;29492
58023000;13219
60064400;13308
63031910;13511
69022093;23419
69032030;23419
70023200;23192
72099000;24229
76121000;25918
82052000;25438
83100000;25993
83119000;25993
84181000;27511
84261900;28224
84592199;28402
85423210;26108
85437036;27902
90278020;26515
90308420;26515
91019100;26523
48101382;17222
48114110;17214
48116090;17214
48139000;17214
48239010;17494
49070090;18121
50010000;1598
52111900;13219
52115900;13219
54023190;20401
56039410;13545
58030010;13219
60041044;13308
69031020;23419
71123010;24423
72107020;24229
73069090;24393
73141400;25926
73170010;25926
73181900;25926
82059000;25438
84099979;29417
84264190;28224
84454012;28631
84485990;28631
84529099;28640
84772010;28666
85232922;26809
85279190;26400
85392200;27406
85414011;26108
85414015;26108
87043110;29204
87082919;28313
90183190;32507
90221412;26604
51033000;13120
56031110;13545
58050020;13529
61069000;14134
63063010;13545
68029100;23915
68118200;23303
76042920;24415
76061210;24415
82033000;25438
83021000;25420
84463090;28631
84798932;30423
84842000;28291
85014021;27104
85353028;27317
86039000;30318
86071200;30326
87084011;28313
87149100;30920
48026292;17214
55032010;20401
61153010;14215
62019300;14126
62033200;14134
62123000;14118
62160000;32922
72142000;24237
72149100;24237
73071990;24393
76051110;24415
81032000;24491
82152000;25411
84072990;28119
84131100;28127
84459020;28631
84490080;28631
84748010;28691
85013120;27104
85016400;27104
85052090;27902
85419010;26108
85439010;27902
87149500;30920
90153000;26515
90185010;32507
90213110;32507
48059290;17222
55152100;13235
56075019;13537
61023000;14126
63024000;13227
69029030;23419
70134900;23192
81122200;24491
82041200;25438
82119390;25411
84051000;28291
84101300;28119
84209100;28291
84313900;28224
84451922;28631
84452000;28631
84463040;28631
84561019;28402
84612090;28402
85176214;26311
85176296;26311
85232921;26809
85322490;27902
85334011;27902
85353019;27317
85423939;26108
90064000;26701
90308210;26515
49100000;18130
52041911;13146
62034300;14126
63021000;13219
63039200;13511
63061200;13545
64019200;15335
66019190;32990
68042190;23991
70171000;23192
70191100;23192
72091500;24229
73042400;24237
73090010;25217
73209000;25926
74191000;25926
76071990;24415
81029900;24491
82031010;25438
84072190;28119
84314310;28518
84433929;28291
84715040;26213
85049010;27902
85176221;26311
85176299;26311
90279093;26515
90328911;27317
96035000;32914
96170020;32990
48101910;17214
48209000;18130
54023111;20401
54079300;13235
54082100;13235
60034000;13308
63025990;13227
69060000;23427
71181010;32116
72259200;24229
76152000;25934
81129900;24491
84082090;29107
84391020;28658
84703000;28291
84716054;26221
84718000;26221
84797100;28291
84811000;28135
84822090;28151
85075000;27228
85171229;26329
85284921;26400
85364900;27325
86011000;30318
87085019;29425
87089300;28313
90213911;32507
90251910;26515
48025691;17222
48102990;17222
48119010;17222
51011900;10112
51071011;13120
54083300;13235
56090010;13537
69031030;23419
72254020;24229
83023000;25420
83025000;25993
84151011;28241
84198940;28216
84213930;29417
84243020;28291
84306100;28542
84314390;28526
84388090;28623
84401090;28691
84485940;28631
84619090;28402
85061020;27210
85141090;28216
85176272;26311
85399020;27406
87042210;29204
94033000;31012
95030031;32400
51012100;13120
51052100;13120
52052200;13111
53031090;1121
54021910;20401
55070000;13138
56050020;13596
61083900;14118
61089900;14118
68149000;23991
72082790;24229
74101119;24431
74199100;25314
76061110;24415
83089010;32990
84283300;28224
84433222;26221
84522925;28640
84818096;28135
85393900;27406
85411029;26108
85414032;26108
85429010;26108
85459090;27902
87019090;28534
90261021;26515
90283019;26515
95043000;32400
95063900;32302
48026999;17222
49030000;58212
51112000;13227
52041912;13146
52051500;13111
52063400;13111
61059000;14126
62072100;14118
71031000;8932
72172090;24245
73024000;24245
73071920;24318
74102120;24431
84111100;30423
84451200;28631
84483911;28631
84551000;28615
85437019;27902
87043230;29204
90181410;26604
90248090;26515
49070020;18121
51071019;13120
54034900;13138
61091000;14126
63023100;13511
69021019;23419
76011000;24415
76101000;25128
76129011;25918
81092000;24491
81130010;24491
84123110;28127
84123190;28127
84139110;28127
84451926;28631
84553090;28615
84709090;28291
84716059;26221
84733099;26221
84841000;28291
85044029;27104
85176241;26311
85176254;26311
85340032;26108
85372010;27317
85408910;26108
87149410;30920
90302029;26515
95042000;32400
48115910;17214
51051000;13120
52111200;13219
54024800;20401
55099900;13138
64029990;15335
64031200;15319
71039100;32116
72027000;24121
73071920;24393
76071110;24415
84313900;28526
84483219;28631
84614010;28402
84659120;28402
84669330;28402
84818021;28135
85115010;29450
85334019;27902
85409120;26108
85411021;26108
85437040;27902
87088000;28313
87091100;28224
92012000;32205
48202000;17419
60041093;13308
61042300;14126
84101100;28119
84152090;28241
84659591;28402
84709010;28291
84834010;28151
85094090;27597
85333110;27902
85439090;27902
87060020;29204
87085080;29425
89039900;30121
90178010;26515
52085200;13219
55096900;13138
62046100;14134
62104000;14126
63079020;13545
69021011;23419
72092500;24229
72171011;24245
73043110;24237
73079900;24393
73102190;25918
81042000;24491
81129900;25314
84021100;25225
84129080;28127
84212200;28291
84484200;28631
84501200;27511
84639010;28402
84678100;28402
85021190;27104
85094030;27597
85099000;27597
85102000;27597
85122021;29450
90129010;26515
48025793;17222
48101482;17214
48115921;17222
52081100;13219
52092200;13219
55061000;13138
56039110;13545
61149090;14134
62032300;14134
64029110;15335
65050021;14142
72281090;24237
73202090;29441
79011119;24491
81110010;24491
84073110;29107
84099912;29417
84148039;28143
84171020;28216
84295212;28542
84431200;28291
84433114;26221
84454029;28631
84472021;28631
84483390;28631
84485910;28631
84713011;26213
84774090;28666
85409190;26108
88023039;30415
90065100;26701
90089000;26701
90184940;32507
90211091;32507
90312090;26515
48061000;17222
52041132;13146
54033200;20401
55034000;20401
60064100;13308
70031900;23117
73045119;24237
73066100;24318
79011290;24491
79070090;25314
84411010;28658
84431390;28691
84621011;28402
84791090;28542
85072090;27228
85414012;26108
85443000;27333
85451100;27902
89052000;30113
90181990;26604
90183211;32507
91122000;26523
96033000;32914
96089100;32990
50050000;13120
51130012;13227
54011090;13146
57024200;13529
61013000;14126
61123100;14126
68029310;23915
68042111;23991
70111090;23192
70195100;13235
72149990;24237
72171019;24245
73062900;24318
73259100;24512
79011210;24491
81130090;24491
84112100;30423
84349000;28330
84433112;26221
84433235;26221
84798999;28291
85176211;26311
85176248;26311
85353013;27317
87013000;28534
87169090;29301
90281019;26515
96082000;32990
64039990;15319
64051090;15319
69091930;23494
72193400;24229
73181300;25926
76052990;24415
81060010;24491
84119100;30423
84212100;27597
84531090;28640
84629191;28402
85011029;27104
85021290;27104
85103000;27597
85171820;26329
85176143;26311
85291011;26400
85392110;27406
85419020;26108
87089200;28534
89040000;30113
90049020;32507
90191000;32507
90222190;26604
90279099;26515
92079010;32205
52064500;13111
55143012;13235
56012211;13545
61179000;14142
62041300;14126
62082200;14118
63025300;13511
84169000;28216
84433119;26221
84433233;26221
84581110;28402
85433000;27902
85459010;27902
87089521;29492
90328930;26515
96062100;32990
48101310;17214
48132000;17494
52115200;13219
54023119;20401
54033900;20401
56031120;13545
58109100;13596
62043200;14126
63069000;13545
69031011;23419
70189000;23192
71141100;32116
73079300;24318
74102110;24431
75051229;24491
84099190;29417
84179000;28623
84254910;28224
84483917;28631
84669420;28402
85141010;28216
85176224;26311
85285110;26221
85286990;26400
85332120;27902
85361000;27325
87082912;28313
88023010;30415
90183922;32507
90272019;26515
54012090;13146
55163100;13235
58013700;13235
60041042;13308
61153090;14215
62089200;14118
71021000;8932
71103900;24423
73158900;25926
84081090;28119
84213990;28291
84433251;26221
84483912;28631
84732920;28291
84733043;26221
85114000;29450
85176264;26311
85271310;26400
85279990;26400
85414025;26108
87043130;29107
90189091;32507
90268000;26515
91141000;26523
91149030;26523
48025892;17214
52122400;13219
54073000;13235
57029100;13529
57039000;13529
68099000;23303
70169000;23192
71104900;24423
72149910;25993
81041100;24491
81041900;24491
82011000;25438
84195010;28291
84212300;29417
84239021;28291
84269900;28224
84592900;28402
84669350;28402
84679100;28402
85074000;27210
85176119;26311
85176239;26311
85181010;26400
85452000;27902
87084019;29425
88031000;30423
90299010;26515
92079090;32205
94051091;27406
48103110;17214
48191000;17338
48201000;18121
51130011;13227
52064300;13111
53011000;1121
59050000;17494
70159030;23192
71102100;24423
72042900;24237
72082690;24229
73072100;24393
73110000;25217
75051110;24491
84148022;28143
84211110;28623
84391010;28658
84459040;28631
85182200;26400
85287200;26400
85322111;27902
85409900;26108
85437091;27902
89031000;30121
90171010;26515
90278014;26515
90318099;26515
90328929;29450
91070090;26523
95030098;32400
48026992;17214
54024590;20401
55091210;13138
55169400;13235
61034900;14126
61042300;14134
61083200;14118
69079000;23427
72287000;24237
73064000;24318
75089010;25934
76169900;25926
81052090;24491
84211910;28291
84831090;28151
85109011;27597
85151900;28402
85333990;27902
85369030;26108
85423221;26108
90031910;32507
90211099;32507
51130020;13227
61045200;14126
68132000;23991
68159914;23991
68159990;23991
72015000;24113
73051900;24318
73079300;24393
81079000;24491
81109000;24491
82122010;25411
84253910;28224
84263000;28224
84451924;28631
84481900;28631
84562010;28402
84609011;28402
84869000;28691
85043211;27104
85229050;26400
85412920;26108
85423291;26108
89069000;30113
90079100;26701
90221419;26604
94021000;31021
96072000;32990
48101982;17222
51111110;13227
52103900;13219
54023219;20401
54071019;13235
55111000;13138
61171000;14142
62045900;14126
62046300;14126
64021200;15335
69091920;23494
72125090;25993
72259990;24229
83013000;25420
84089010;28119
84211190;28623
84239010;28291
84269100;28224
84329000;28330
84336021;28330
84571000;28402
84822010;28151
84879000;28291
85024090;27104
85176299;26400
85184000;26400
85232911;26221
90173010;26515
48059300;17222
48103190;17214
52054400;13111
52062100;13111
73261100;25322
82023100;25438
82056000;25438
84082010;29204
84138100;28127
84149034;28143
84717011;26221
84814000;28135
85366990;27325
86063000;30318
86080011;30326
87142000;30920
48025692;17222
48026199;17222
56031250;13545
62052000;14126
69022099;23419
69149000;23494
72269200;24229
73121010;25926
81029400;24491
84733011;26221
84735050;26221
84831011;28151
85030010;27104
85171221;26329
85284910;26400
90039010;32507
90101020;26701
48026991;17214
48101489;17214
49089000;58191
53092100;13227
55133100;13235
57029200;13529
58079000;13596
61032910;14134
63012000;13227
68129930;23991
71059000;32116
72028000;24121
72042900;24229
72139190;24237
84193900;28658
84199010;28216
84336029;28330
84595900;28402
84818019;28135
85234110;26809
85340040;26108
90011019;27333
96071100;32990
51071090;13120
52010020;1121
55129190;13235
61091000;14134
68053020;23991
70111029;23192
70200010;23192
84073390;29107
84213920;29417
84283100;28526
84311090;28224
84659110;28402
84672910;28402
85171241;26329
85291090;26400
85389010;27317
85399090;27406
85451920;27902
87079010;28542
87084090;29425
90183991;32507
90314100;26515
90319010;26515
94038100;31039
94041000;31047
94055000;27406
52081900;13219
70052900;23117
70132200;23192
71162010;32116
72112910;25993
72121000;25993
72163200;24237
73218900;27597
76109000;25110
82119100;25411
84223030;28291
84335990;28330
84729051;28291
84779000;28691
85013320;27104
85177099;26329
85182990;26400
85322310;27902
85401200;26108
85412110;26108
87149490;30920
87163100;29301
90179090;26515
91019900;26523
94059200;22293
48025899;17214
52112020;13219
52122500;13219
55112000;13138
56039420;13545
58019000;13227
61043100;14126
62042100;14134
62042900;14134
63053200;13235
68141000;23991
73023000;24245
73084000;25110
73090090;25217
73239900;25934
81121900;24491
84314929;28526
84379000;28330
84514021;28631
84602100;28402
84624100;28402
84752910;28691
84804100;25438
84818031;28135
85411099;26108
85437099;29450
85441100;27333
86071911;30326
90183119;32507
90328922;29450
94035000;31012
48025699;17214
54033100;20401
55062000;13138
55141990;13235
57023900;13529
59119000;13545
60049090;13308
63029910;13227
72051000;24211
72092600;24229
72124029;24245
73043920;24237
73129000;25926
74082200;24431
81110020;24491
84158190;28241
84229090;28291
84254990;28224
84303190;28542
84314310;28526
84333000;28330
84482030;28631
84485922;28631
84542010;28615
84716053;26221
85075000;27210
85414031;26108
85416090;26108
87043130;29204
87089990;29425
90031990;32507
90275020;26515
90308490;26515
90318060;26515
92099200;32205
48026992;17222
52054200;13111
52105910;13219
52114100;13219
60052100;13308
61143000;14126
61151091;14215
61151099;14215
62113300;14126
63025300;13235
68114000;23303
70181010;23192
71103100;24423
72121000;24245
72255010;24229
76141090;25926
84272010;28224
84483220;28631
84807900;25438
84833090;28151
85101000;27597
85183000;26400
85437031;27902
87033190;29107
87149310;30920
90219092;26604
95030050;32400
90112020;26701
49081000;18130
52121500;13219
54041100;20401
54074200;13235
55113000;13138
56075090;13537
62011200;14126
62113910;14126
62139010;14142
71162090;32116
72165000;24237
75071200;24491
84385000;28623
84672100;28402
84743100;28542
85176233;26311
85176271;26311
85301090;27902
85340033;26108
88010000;30415
90301090;26515
48092000;17214
48169010;17419
51081000;13120
52061100;13111
52114300;13219
55031990;20401
55131200;13235
58109200;13596
61042910;14126
61043900;14134
63025910;13227
63049100;13511
69091100;23494
70131000;23192
70151092;23192
71123090;24423
72191400;24229
73071100;24393
73181200;25926
74102130;24431
82071300;25438
82111000;25438
84213930;28291
84454011;28631
84518000;28640
84552190;28615
84559000;28615
84612010;28402
84717090;26221
85011019;27104
85013411;27104
85030090;27104
85340039;26108
87082999;29492
90141000;26515
90221490;26604
49019900;18113
52081300;13219
56031290;13545
63023200;13511
73151210;28151
83091000;25918
84068200;28119
84314390;28518
84482010;28631
84482020;28631
84716052;26221
84795000;28691
84835010;29417
85023900;27104
85043300;27104
85168090;27597
85229090;26400
85308010;27902
87084011;29425
87112010;30911
90111000;26701
94017100;31021
48101389;17214
52052600;13111
52062200;13111
52094300;13219
54024700;20401
55109000;13138
55132310;13235
56031410;13545
60024010;13308
62044200;14126
72084000;24229
72201220;24229
73042200;24237
73072200;24318
82151000;25411
83017000;25420
84261200;28224
84291990;28542
84439941;28291
84833010;28151
87019010;28534
87082913;28313
90192010;32507
90222910;26515
92081000;32205
95089090;28291
48115122;17214
48116010;17214
48192000;17320
52053400;13111
54075100;13235
55121100;13235
58012100;13219
58071000;13596
60061000;13308
61045900;14126
70193100;23192
74091100;24431
74152900;25926
84069090;28119
84145110;27597
84148021;28143
84239029;28291
84604011;28402
84614099;28402
84621019;28402
84792000;28623
85015310;27104
85176277;26311
90013000;32507
90049090;32507
90322000;26515
93059100;25501
95067000;32302
55152200;13235
56089000;13537
58110000;13596
61034900;14134
61149090;14126
72111300;25993
73239400;25934
84099113;29417
84501900;27511
84819010;28135
85162100;27597
85299020;26400
91081110;26523
96081000;32990
96190000;17427
48025792;17222
63049300;13511
72085300;24229
73042939;24237
73079100;24393
73089010;25110
74101190;24431
76129012;25918
81089000;24491
84148011;28143
84631010;28402
85043229;27104
85049090;27104
85176223;26311
85221000;26400
85255019;26311
85389020;27317
85391010;27406
85415020;26108
90029000;26701
90149000;26515
90213190;32507
90222110;26604
90329010;26515
91059900;26523
48192000;17311
50060000;13120
54023400;20401
55052000;20401
62144000;14142
63059000;13227
63079090;13545
72029990;24121
82054000;25438
84151090;28241
84231000;28291
84271019;28224
84604091;28402
84663000;28402
84717039;26221
85012000;27104
85284120;26221
85353018;27317
86031000;30318
87089522;29492
87119000;30911
97011000;90027
48115929;17222
48189090;17494
50020000;13120
52054100;13111
52082100;13219
54083400;13235
56079020;13537
57022000;13529
60041034;13308
62113300;32922
70191900;23192
73065000;24318
73182300;25926
73259910;24512
80030000;24491
81125900;24491
84073490;29107
84082020;28119
84393010;28658
84431310;28691
84454039;28631
84734090;28291
84793000;28402
84825090;28151
85044060;27104
85176294;26311
85198190;26400
85414021;26108
85414039;26108
90160010;26515
96071900;32990
48041900;17222
57023200;13529
61130000;14126
62019100;14126
62113200;14126
63053310;13235
63071000;13545
73066900;24318
84099140;29450
84145120;27597
84306911;28542
84485921;28631
84659310;28402
84659900;28402
84732910;28291
84813000;28135
85074000;27228
85109019;27597
85176149;26311
85256020;26311
85352900;27317
85443000;29450
87083011;28534
87089910;29492
90278099;26515
48109910;17214
48115110;17214
51121910;13227
55144900;13235
56013090;13545
56039130;13545
59090000;13545
62021200;14126
72061000;24211
72083610;24229
72166910;24245
74031900;24431
81029600;24491
81121200;24491
82083000;25438
82130000;25438
84029000;25225
84073310;30911
84099959;29417
84418000;28658
84619010;28402
84679200;28402
84688090;28402
84690031;28291
84773090;28691
85015390;27104
85185000;26400
85365090;27325
87087010;28534
90079200;26701
90118010;26701
90215000;26604
96170010;32990
48205000;17494
51121100;13227
55163400;13235
64019910;15335
72029300;24121
72139990;24237
76061220;24415
78011019;24491
84013000;20193
84253990;28224
84306990;28542
84615090;28402
84659211;28402
84681000;28402
84801000;25438
85023100;27104
85444900;27333
86069900;30318
87060090;29107
48026191;17222
50040000;13120
54031000;20401
59061000;22196
60041012;13308
62042100;14126
62071100;14118
63025910;13511
65050032;14142
69051000;23427
72112920;25993
73081000;25110
76130000;25217
84158210;28241
84162090;28216
84631090;28402
84701000;28291
84713090;26213
85423931;26108
87089300;29417
90241090;26515
94014090;31039
48025791;17214
48115929;17214
51021900;1598
54071029;13235
55122900;13235
61031020;14126
62044400;14126
62089900;14118
63026000;13511
64039190;15327
65010000;14142
73059000;24318
84143019;28143
84483991;28631
84515090;28640
84629111;28402
84798940;28691
84802000;25438
85171232;26329
85176213;26311
87041010;28542
90283039;26515
96121013;32990
97030000;90027
48101381;17222
48115922;17222
52062400;13111
52084200;13219
55099200;13138
57024100;13529
58022000;13227
59069900;22196
60069000;13308
61034100;14134
61082100;14118
63022100;13219
63029990;13227
63053900;13596
73259990;24512
74082990;24431
74112190;24431
74122000;24431
84185090;28232
84219199;28291
84219999;28291
84271090;28224
84543020;28615
84714900;26213
85073090;27210
85189090;26400
85234190;26809
85258029;26400
85409130;26108
87012000;29204
87043290;29204
90219099;26604
91021190;26523
94056000;32990
48103190;17222
52021000;13111
52054800;13111
54082400;13235
55162300;13235
58090000;13545
61151021;14215
62011100;14126
62141000;14142
63022200;13235
68129910;23991
74199100;25322
75089090;24521
81019910;24491
81043000;24491
84224010;28291
84433116;26221
84729030;28291
84771091;28666
85078000;27228
85176232;26311
85176262;26311
85432000;27902
85451910;27902
87042120;29107
90273020;26515
90282020;26515
91012100;26523
95063100;32302
48116010;17222
49081000;58298
60011010;13308
62139090;14142
67041900;32990
68101900;23303
70099100;23192
72083890;24229
72139190;25993
72139910;25993
73021010;24237
73079200;24393
82029910;25438
83026000;25420
84133090;29417
84314200;28542
84615010;28402
84717019;26221
84771029;28666
84775911;28691
85076000;27228
87041090;28542
87051010;29204
90159010;26515
90185090;32507
90212190;32507
96089989;32990
48026210;17214
48026291;17222
48191000;17311
51052999;13120
56039330;13545
62063000;14126
72255090;24229
73042990;24237
74062000;24431
75030000;24491
76149010;25926
79011111;24491
80012000;24491
82022000;25438
82121020;25411
84069021;28119
84199040;28291
84303990;28542
84382011;28623
84481190;28631
84690029;28291
84804910;25438
85340051;26108
87033110;29107
87082919;28534
90321010;26515
53050090;1393
54078400;13235
55143090;13235
56031390;13545
58050010;13529
61034300;14126
61149010;14126
62032910;14126
64042000;15394
70181090;23192
70193200;23192
72071110;24211
72109000;24229
72202010;25993
73041100;24237
73089090;25110
74101113;24431
74102190;24431
75052100;24491
79031000;24491
81072010;24491
84039000;25217
84152010;28241
84513091;28640
84581910;28402
84629199;28402
84661000;28402
84719012;26221
84818099;28135
85115090;29450
85121000;29450
85171222;26329
85258019;26311
85284929;26400
90184991;32507
91029100;26523
94029020;32507
94051010;27406
94052000;27406
96161000;32990
48045200;17214
48115129;17214
48119090;17214
49119100;58298
53012110;13120
59100000;13545
61032200;14134
61112000;14126
64059000;15394
67041100;32990
69031019;23419
72201290;25993
75052200;24491
82074020;25438
84135010;28127
84146000;27597
84451927;28631
84629990;28402
84831020;28151
84833021;28151
85391090;27406
87082913;28534
90181920;26604
90303311;26515
90318030;26515
94029090;32507
95061900;32302
48101410;17222
60029020;13308
60049040;13308
61032300;14134
61043200;14126
68052000;23991
68159190;23419
72166990;24245
72192200;24229
74199990;25993
83062900;25993
84391030;28658
84431910;28691
84794000;28691
85112010;29450
85165000;27511
85235910;27902
87099000;28224
90014000;32507
90183923;32507
95089020;28291
48043190;17214
48111010;17222
52082200;13219
54025110;20401
56081900;13537
60041031;13308
60054200;13308
61081100;14118
62033300;14134
63041910;13511
64035110;15319
66020000;32990
68042300;23991
68128000;23991
70112000;23192
71012100;3221
72131000;25993
73089010;25136
73229010;27597
74199990;25934
81019990;24491
81073000;24491
82121010;25411
84082010;28119
84082010;29107
84099971;29417
84184000;28232
84514010;28631
84669311;28402
84669430;28402
85044010;27104
85068090;27210
85073090;27228
85176111;26311
85333910;27902
85411092;26108
87033210;29107
90012000;26701
90183220;32507
90189094;32507
48109990;17214
48234000;17419
61033200;14134
61079990;14118
68069010;23991
69039011;23419
71042010;20193
72044900;24229
72143000;25993
73211100;27597
78042000;24491
82100090;25934
83024900;25420
84068100;28119
84459090;28631
84485100;28631
85142011;28216
86061000;30318
87089490;29441
87089529;29492
90283029;26515
91070010;26523
94016100;31012
95071000;32302
48025791;17222
52112010;13219
54021100;20401
54025200;20401
55131300;13235
58043010;13596
63019000;13511
63031990;13511
76069200;24415
84189900;28232
84291910;28542
84483929;28631
84690039;28291
90212110;32507
90279091;26515
90301010;26515
52102990;13219
53031090;2209
53101090;13227
55161100;13235
60052200;13308
61045100;14126
62042300;14134
62111200;14126
62114300;14126
64039110;15319
69089000;23427
69111090;23494
71081100;24423
72149910;24237
72161000;24237
73072900;24393
73194000;32990
74092900;24431
76071910;24415
81122900;24491
84198110;28291
84262000;28224
84433111;26221
84741000;28526
84805000;25438
85064010;27210
85081100;27597
85087000;27597
85192000;26400
85371019;27317
87011000;28313
90219099;32507
90303910;26515
92051000;32205
95049090;32400
48115130;17214
52042000;13146
54021990;20401
61034300;14134
61042990;14126
61044400;14126
70031200;23117
70111010;23192
71189000;32116
72102000;24229
72191300;24229
78011011;24491
82073000;25438
84123900;28127
84212990;28291
84222000;28291
84431710;28691
84603100;28402
84799010;30423
85015110;27104
85159000;28402
85437039;27902
86050010;30318
87043120;29107
87043120;29204
87089100;28534
87089300;28534
90142090;26515
90160090;26515
90278012;26515
90304090;26515
94042900;31047
96020020;32990
48026910;17214
48051100;17214
56031130;13545
56031320;13545
56031440;13545
60064200;13308
69031012;23419
73218100;28291
82072000;25438
82100010;25934
84099120;29417
84212920;28291
84433299;26221
84573090;28402
84623100;28402
84659511;28402
85049030;27104
85051990;27902
85059010;27902
85299040;26515
85354010;27317
90106000;26701
90229090;26604
48239091;17494
52091900;13219
55020010;20401
55151200;13235
61043300;14126
61149010;14134
72272000;24237
73072300;24318
78019100;24491
84099915;29417
84099951;29417
84151019;28241
84522923;28640
84659512;28402
84721000;28291
85143019;28216
85177021;26311
87161000;29301
90011011;27333
90318012;26515
91082000;26523
93063000;25501
95030010;32400
95079000;32302
96089990;32990
49011000;58212
55163300;13235
58041090;13596
59021010;13545
60054400;13308
61029000;14126
73159000;25926
74093111;24431
75051221;24491
81082000;24491
84073200;29107
84193100;28623
84221100;27511
84224090;28291
84314921;28526
84463010;28631
84719013;26221
84759000;28691
85163100;27597
85258012;26311
85287300;26400
85340012;26108
87088000;28534
87089412;28534
90011020;27333
90189050;32507
91089000;26523
91101110;26523
94019090;31021
97019000;90027
48101490;17222
51113010;13227
53082000;13120
54077300;13235
73061100;24318
84189900;27511
84389000;28623
84409000;28691
84690010;28291
85279200;26400
85334012;27902
85447090;27333
87019090;28313
87087090;29492
87089990;28313
89039200;30121
90171090;26515
91149070;26523
94016900;31012
48102910;17222
48173000;17419
48193000;17311
52041111;13146
52103100;13219
57029900;13529
61033900;14126
61044300;14126
84312019;28224
84501100;27511
84731090;28291
85122011;29450
85258029;26701
85437020;27902
85442000;27333
90183999;32507
90189092;32507
94019090;29492
48114910;17222
51129000;13227
54074100;13235
55096200;13138
61042200;14126
61151012;14215
62071900;14118
69022092;23419
71069100;24423
72201100;25993
74112990;24431
75089090;25314
81129200;25314
84111200;30423
84248910;28291
84323090;28330
84433236;26221
84672999;28402
85021390;27104
87084019;28313
90119010;26701
93062900;25501
94018000;31039
49090000;18130
52041920;13146
53071010;13120
54075220;13235
55041000;20401
55133990;13235
55144300;13235
58043090;13596
61113000;14126
69021018;23419
69091220;23494
71090000;24423
72193200;24229
72279000;24237
74072910;24431
74094010;24431
75051210;24491
82075011;25438
84022000;25225
84099991;29417
84248121;28321
84502090;28640
84775990;28691
85182910;26400
85423999;26108
86029000;30318
87082992;29417
87149320;30920
90200010;32507
60064300;13308
61032990;14126
61178010;14142
62089100;14118
72082610;24229
72124029;25993
76082010;24415
84129020;28119
84198919;28291
84431600;28691
84439931;28291
84529089;28640
84641000;28402
84659290;28402
84798210;28691
85256010;26311
85353029;27317
90275030;26515
90308930;26515
90311000;26515
90328982;26515
91052100;26523
50072010;13227
51012900;13120
52121200;13219
52122300;13219
55159910;13235
58012200;13219
60062200;13308
61012000;14126
61179000;14126
62034100;14134
62043300;14134
64035910;15319
72071200;24211
72224010;24237
80070010;25993
82024000;25438
84141000;28127
84229010;27511
84304110;28526
84323010;28330
84479010;28631
84678900;28402
84713012;26213
84733042;26221
84775990;28666
85413011;26108
90112030;26701
48114190;17222
48194000;17338
48232099;17494
50071090;13227
55101200;13138
55133911;13235
55162100;13235
56031220;13545
61043200;14134
63024000;13235
72181000;24211
82031090;25438
83081000;32990
84223010;28291
84223021;28291
84391090;28658
84433223;26221
84483100;28631
84659190;28402
84771021;28666
85198900;26400
85271320;26400
87082911;28313
87089413;28313
90105020;26701
48025692;17214
48025799;17214
48189010;17494
49119900;18130
55169200;13235
61119010;14126
62021300;14126
69029040;23419
70080000;23192
72071190;24211
72103010;24229
73042931;24237
73069020;24393
81122110;24491
84158110;28241
84312011;28224
84593100;28402
84716090;26221
84729099;28291
84752100;28691
84762900;28291
85066090;27210
85094050;27597
85286910;26400
85437014;27902
87162000;28330
90181300;26604
90221319;26604
90329099;26515
48070000;17222
48084000;17214
52041931;13146
61052000;14126
61059000;14134
73181600;25926
74031300;24431
75021010;24491
82082000;25438
84341000;28330
84433291;26221
84659390;28402
84715030;26213
84775100;28691
84799090;28691
85258022;26701
90275010;26515
95065100;32302
48103290;17222
55164100;13235
59019000;13545
62029900;14126
62081100;14118
69049000;23427
71012200;32116
72132000;24237
73242100;25934
76169900;25993
81059010;24491
84129020;28127
84143011;28143
84199020;28216
84212100;28291
84454040;28631
84539000;28640
84562090;28402
84629119;28402
84781010;28623
85016300;27104
85072010;27228
85079090;27228
85149000;28216
85176900;26311
85469000;27902
87131000;30920
88033000;30423
94017900;31021
96011000;32990
48103990;17214
48111010;17214
52094210;13219
59112010;13545
62064000;14126
64052000;15394
64062000;15408
68151020;23991
71022100;8932
72082500;24229
73051100;24318
73261100;25314
76052190;24415
76129019;25918
84729040;28291
85176253;26311
